data;fechamento;fechamento_ajustado
2025-08-29;393.8500061035156;393.8500061035156
2025-09-01;394.8999938964844;394.8999938964844
2025-09-02;394.70001220703125;394.70001220703125
2025-09-03;395.1499938964844;395.1499938964844
2025-09-04;397.95001220703125;397.95001220703125
2025-09-05;394.20001220703125;394.20001220703125
2025-09-08;395.6499938964844;395.6499938964844
2025-09-09;397.8500061035156;397.8500061035156
2025-09-10;396.9100036621094;396.9100036621094
2025-09-11;399.1000061035156;399.1000061035156
2025-09-12;396.1000061035156;396.1000061035156
2025-09-15;395.5;395.5
2025-09-16;393.1300048828125;393.1300048828125
2025-09-17;392.92999267578125;392.92999267578125
2025-09-18;396.1499938964844;396.1499938964844
2025-09-19;398.04998779296875;398.04998779296875
2025-09-22;401.4200134277344;401.4200134277344
2025-09-23;394.9100036621094;394.9100036621094
2025-09-24;396.5;396.5
2025-09-25;397.7900085449219;397.7900085449219
2025-09-26;398.25;398.25
2025-09-29;398.0;398.0
2025-09-30;399.79998779296875;399.79998779296875
2025-10-01;401.45001220703125;401.45001220703125
2025-10-02;402.79998779296875;402.79998779296875
2025-10-03;402.3999938964844;402.3999938964844
2025-10-06;402.0;402.0
2025-10-07;403.7300109863281;403.7300109863281
2025-10-08;405.489990234375;405.489990234375
2025-10-09;406.75;406.75
2025-10-10;405.25;405.25
2025-10-13;408.20001220703125;408.20001220703125
2025-10-14;408.3699951171875;408.3699951171875
2025-10-15;409.4100036621094;409.4100036621094
2025-10-16;405.0;405.0
2025-10-17;404.9599914550781;404.9599914550781
2025-10-20;406.25;406.25
2025-10-21;407.8399963378906;407.8399963378906
2025-10-22;406.3500061035156;406.3500061035156
2025-10-23;407.79998779296875;407.79998779296875
2025-10-27;414.80999755859375;414.80999755859375
2025-10-28;415.04998779296875;415.04998779296875
2025-10-29;414.8999938964844;414.8999938964844
2025-10-30;412.5;412.5
2025-10-31;413.3299865722656;413.3299865722656
2025-11-03;412.3500061035156;412.3500061035156
2025-11-04;410.95001220703125;410.95001220703125
2025-11-05;409.0;409.0
2025-11-06;404.3999938964844;404.3999938964844
2025-11-07;403.3999938964844;403.3999938964844
2025-11-10;407.1000061035156;407.1000061035156
2025-11-11;405.75;405.75
2025-11-12;407.54998779296875;407.54998779296875
2025-11-13;401.5;401.5
2025-11-14;401.1000061035156;401.1000061035156
2025-11-17;399.70001220703125;399.70001220703125
2025-11-18;396.1499938964844;396.1499938964844
2025-11-19;398.20001220703125;398.20001220703125
2025-11-21;401.69000244140625;401.69000244140625
2025-11-24;406.20001220703125;406.20001220703125
2025-11-25;409.6499938964844;409.6499938964844
2025-11-26;408.6499938964844;408.6499938964844
2025-11-27;410.3999938964844;410.3999938964844
2025-11-28;411.0899963378906;411.0899963378906
2025-12-01;410.75;410.75
2025-12-02;409.3500061035156;409.3500061035156
2025-12-03;409.30999755859375;409.30999755859375
2025-12-04;409.8500061035156;409.8500061035156
2025-12-05;421.3999938964844;421.3999938964844
2025-12-08;418.82000732421875;418.82000732421875
2025-12-09;418.6499938964844;418.6499938964844
2025-12-10;424.1499938964844;424.1499938964844
2025-12-11;419.8500061035156;419.8500061035156
2025-12-12;416.760009765625;416.760009765625
2025-12-15;415.75;415.75
2025-12-16;418.0;418.0
